image_path,lat,lon,city,country,timestamp,aqi,pm25,pm10,temp,humidity,wind,satellite_path,news,source_dataset,orig_path,aqi_continuous,sat_brightness,sat_blur,aqi_fetch,pm25_fetch,pm10_fetch,temp_fetch,humidity_fetch,pressure_fetch,visibility_fetch,wind_fetch,wind_deg_fetch,feels_like_fetch,dew_point_fetch,timestamp_dt,scene_type,scene_label,is_night
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-52_2025-11-18_16-07-22_f6efc0d1.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-52.jpg,101.74495932345592,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-1_2025-11-18_16-07-22_57e8489b.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1.jpg,83.64850054699305,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-53_2025-11-18_16-07-22_e3082469.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-53.jpg,119.18308374282968,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-47_2025-11-18_16-07-22_0e608861.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-47.jpg,118.03491562797272,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-16_2025-11-18_16-07-22_7f4b731e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-16.jpg,101.08292905073272,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-2_2025-11-18_16-07-22_44b0cbdf.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-2.jpg,97.63964620997494,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-33_2025-11-18_16-07-22_bfe976c6.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-33.jpg,104.79247206545818,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-27_2025-11-18_16-07-22_cf805be0.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-27.jpg,113.08267653981802,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-62_2025-11-18_16-07-22_39ddef02.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-62.jpg,107.24038777836888,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-76_2025-11-18_16-07-22_cf14c335.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-76.jpg,96.78852066311276,,,,,,,,,,,,,,,unknown,-1,0
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-77_2025-11-18_16-07-22_86856f05.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-77.jpg,119.13549559950468,,,,,,,,,,,,,,,unknown,-1,0
