image_path,lat,lon,city,country,timestamp,aqi,pm25,pm10,temp,humidity,wind,satellite_path,news,source_dataset,orig_path,aqi_continuous,img_brightness,img_lap_var,img_contrast
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-36_2025-11-18_16-07-22_8387363e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-36.jpg,110.65093142373291,0.4847225248813629,983.5985309928656,78.75472505125452
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-32_2025-11-18_16-07-22_d814a805.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-32.jpg,97.25340213560273,0.5136587619781494,885.0528371334076,81.36947742074817
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-26_2025-11-18_16-07-22_41e2e40b.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-26.jpg,114.87042585728574,0.5676190853118896,808.7578169368207,81.22045742886179
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-27_2025-11-18_16-07-22_5a020989.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-27.jpg,101.94202212824172,0.5629028677940369,810.4518832564354,81.4769713436756
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-33_2025-11-18_16-07-22_1ddc1b92.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-33.jpg,108.93749633195796,0.5042764544487,933.5270275473595,80.81187370826797
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-19_2025-11-18_16-07-22_abea0579.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-19.jpg,107.81275213419674,0.5956291556358337,667.6207847595215,79.90832094566053
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-25_2025-11-18_16-07-22_e7790b5d.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-25.jpg,84.17793192858396,0.5785345435142517,824.8327559828758,80.75185152322622
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-31_2025-11-18_16-07-22_6ba607ee.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-31.jpg,110.92331289558238,0.5216091275215149,869.8919298313558,81.80703651684891
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-30_2025-11-18_16-07-22_0422023e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-30.jpg,114.3387750019474,0.533169686794281,838.8048076033592,81.82956077003692
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-24_2025-11-18_16-07-22_67e8c199.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-24.jpg,101.0170289296096,0.5875683426856995,728.8979715704918,80.13454255225008
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-18_2025-11-18_16-07-22_aac83f3d.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-18.jpg,87.04925238184438,0.57185298204422,685.9959716796875,79.93522250530285
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-12_2025-11-18_16-07-22_cfecc3a3.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-12.jpg,118.48043859328028,0.4111998379230499,1943.4009276293218,69.35269872748897
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-43_2025-11-18_16-07-22_4217a48c.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-43.jpg,114.73833764498464,0.41904616355895996,941.4853893481195,70.09458063262605
data/images/128/Dimapur_MOD_2023-02-10-08.30-4_2025-11-18_16-07-22_422fd0fe.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-4.jpg,84.58343508061932,0.5465574264526367,790.9732039831579,79.10836042658754
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-57_2025-11-18_16-07-22_390381d6.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-57.jpg,113.9145880247207,0.46043267846107483,727.694790687412,71.26510810390161
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-56_2025-11-18_16-07-22_04ae469a.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-56.jpg,89.02726608568365,0.4478563964366913,771.249440908432,69.05959338807821
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-42_2025-11-18_16-07-22_e85c383e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-42.jpg,85.99822410687212,0.4277017116546631,885.2894265651703,72.14984079118257
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-13_2025-11-18_16-07-22_8b7ed2e9.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-13.jpg,116.61766623334238,0.38995179533958435,1833.6844370923936,75.56918827860433
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-8_2025-11-18_16-07-22_9bad1ad5.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-8.jpg,100.45125852522752,0.5564444065093994,1342.3851953595877,59.283921454265275
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-39_2025-11-18_16-07-22_e2a3da55.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-39.jpg,90.48164969967289,0.43765270709991455,742.2406821511686,81.87656863180477
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-11_2025-11-18_16-07-22_58fe1b9c.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-11.jpg,87.77225528632484,0.4234347641468048,2203.9761044830084,62.38792028682881
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-54_2025-11-18_16-07-22_e380cb86.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-54.jpg,95.79149571551972,0.432084321975708,820.5339696966112,63.72444513641569
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-40_2025-11-18_16-07-22_b39c704f.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-40.jpg,88.70690181251102,0.45334044098854065,941.7105438560247,75.33779389005304
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-68_2025-11-18_16-07-22_4644d4fc.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-68.jpg,90.4717580420527,0.5386284589767456,513.0320948958397,79.55786253019086
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-69_2025-11-18_16-07-22_f7c5fa6e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-69.jpg,91.6263379256732,0.5408403277397156,494.9611806869507,79.53050952987769
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-41_2025-11-18_16-07-22_4ce56858.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-41.jpg,96.0356369280382,0.43851009011268616,944.1565551422536,73.73289786352882
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-55_2025-11-18_16-07-22_30b6533e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-55.jpg,97.54324694076726,0.44377490878105164,779.0691443532705,67.1736832315379
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-10_2025-11-18_16-07-22_e8461008.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-10.jpg,112.57766164653786,0.42711541056632996,2405.424824938178,55.83348286208964
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-38_2025-11-18_16-07-22_76f34899.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-38.jpg,89.16025683712682,0.43840479850769043,678.931108891964,81.45257616651698
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-9_2025-11-18_16-07-22_d7fe9aee.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-9.jpg,95.49148450731262,0.5737331509590149,1224.6043756008148,61.08269332725868
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-14_2025-11-18_16-07-22_4e0e3830.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-14.jpg,93.859776304544,0.38324853777885437,1694.3769195638597,80.61845232737228
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-28_2025-11-18_16-07-22_636380b6.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-28.jpg,91.37227740208832,0.41515156626701355,923.6195491403341,81.6418185658566
data/images/128/Dimapur_MOD_2023-02-10-08.30-2_2025-11-18_16-07-22_62d2c734.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2.jpg,113.0223998738402,0.5664275288581848,634.7391140721738,80.69274285235717
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-51_2025-11-18_16-07-22_0df9e993.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-51.jpg,107.90794509055816,0.4812375009059906,922.7386895380914,48.40352357444388
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-45_2025-11-18_16-07-22_0ca7f1dd.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-45.jpg,80.47627803310948,0.4057314395904541,844.7409610152245,63.974965338196334
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-44_2025-11-18_16-07-22_d6452f7a.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-44.jpg,115.54464389867395,0.4104042053222656,855.108762498945,67.09323764348544
data/images/128/Dimapur_MOD_2023-02-10-08.30-3_2025-11-18_16-07-22_177f3ce8.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-3.jpg,106.68888983230262,0.4467911422252655,923.1244070380926,68.64760796913569
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-50_2025-11-18_16-07-22_629bf938.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-50.jpg,97.9207045470172,0.46723493933677673,958.9971877299249,46.322453024861055
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-29_2025-11-18_16-07-22_00c2d9b0.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-29.jpg,102.50950839085677,0.4127778708934784,912.077151760459,80.42878572179386
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-15_2025-11-18_16-07-22_91a832a4.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-15.jpg,94.38558128195858,0.3878996670246124,1768.9723515361547,84.23059124259461
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-17_2025-11-18_16-07-22_333c272e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-17.jpg,86.04101418876603,0.4119420349597931,1723.5577968619764,87.1107187783082
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-46_2025-11-18_16-07-22_7b9bf00e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-46.jpg,106.76680006476384,0.41967248916625977,899.5749333463609,60.128654403496135
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-52_2025-11-18_16-07-22_f6efc0d1.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-52.jpg,101.74495932345592,0.48260918259620667,849.9519929736853,52.37479776247237
data/images/128/Dimapur_MOD_2023-02-10-08.30-1_2025-11-18_16-07-22_57e8489b.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1.jpg,83.64850054699305,0.42007923126220703,1228.4377716742456,78.67054185578264
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-53_2025-11-18_16-07-22_e3082469.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-53.jpg,119.18308374282968,0.4440654218196869,850.2358319424093,57.666861237891816
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-47_2025-11-18_16-07-22_0e608861.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-47.jpg,118.03491562797272,0.42709067463874817,904.1969530545175,54.67231206509351
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-16_2025-11-18_16-07-22_7f4b731e.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-16.jpg,101.08292905073272,0.39756616950035095,1635.5312685370445,86.71336360527192
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-2_2025-11-18_16-07-22_44b0cbdf.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-2.jpg,97.63964620997494,0.5191940665245056,1375.0031223259866,55.28399328820425
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-33_2025-11-18_16-07-22_bfe976c6.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-33.jpg,104.79247206545818,0.4317960739135742,859.0760058015585,77.74114591535006
data/images/128/Dimapur_MOD_2023-02-10-08.30-1-27_2025-11-18_16-07-22_cf805be0.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-1-27.jpg,113.08267653981802,0.4215700626373291,1013.4735352657735,83.25203021968281
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-62_2025-11-18_16-07-22_39ddef02.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-62.jpg,107.24038777836888,0.5021854043006897,566.3881821036339,79.04026749038694
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-76_2025-11-18_16-07-22_cf14c335.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-76.jpg,96.78852066311276,0.4573986530303955,735.225597705692,37.17765428190269
data/images/128/Dimapur_MOD_2023-02-10-08.30-2-77_2025-11-18_16-07-22_86856f05.jpg,,,,,,100.0,,,,,,,,Dimapur,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Country_wise_Dataset/India/Dimapur/b_Moderate/Dimapur_MOD_2023-02-10-08.30-2-77.jpg,119.13549559950468,0.46752920746803284,724.1340141557157,40.171594002273956
